"ContractLocation","VendorFolder","Filename","FilePath","Extension","FileCreatedDate","DocType","HasSignedKeyword","SigningStatus","IsAmendment","AmendmentNumber","VersionLabel","DateInFilename","CounterpartyName","EffectiveDate","ExpirationDate","Notes"
"02 Unsigned Contracts","Lewco","Lewco - NDA.pdf","Lewco/Lewco - NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Lewco","2026-01-14","",""
"02 Unsigned Contracts","Mantissa","DCS_Mantissa Non-Disclosure Agreement Signed 9-17-21.pdf","Mantissa/DCS_Mantissa Non-Disclosure Agreement Signed 9-17-21.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Mantissa","2026-01-14","",""
"02 Unsigned Contracts","MCI Conveyor Solutions","Designed Conveyor Mutual NDA  28 Sept 2020_Signed.pdf","MCI Conveyor Solutions/Designed Conveyor Mutual NDA  28 Sept 2020_Signed.pdf",".pdf","2026-05-15","MNDA","True","Unsigned","False","","","","MCI Conveyor Solutions","2026-05-15","",""
"02 Unsigned Contracts","MechCore","MechCore- NDA_Signed.pdf","MechCore/MechCore- NDA_Signed.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","MechCore","2026-05-15","",""
"02 Unsigned Contracts","Medline","Medline and DCS MNDA 05.13.25.pdf","Medline/Medline and DCS MNDA 05.13.25.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","05.13.25","Medline","2026-01-14","",""
"02 Unsigned Contracts","Melaleuca","FORM Mutual NDA.doc","Melaleuca/FORM Mutual NDA.doc",".doc","2026-01-14","MNDA","False","Unsigned","False","","","","Melaleuca","2026-01-14","",""
"02 Unsigned Contracts","Melaleuca","FORM Mutual NDA.pdf","Melaleuca/FORM Mutual NDA.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Melaleuca","2026-01-14","",""
"02 Unsigned Contracts","Mettler Toledo","Mutual NDA- Mettler Toledo.docx","Mettler Toledo/Mutual NDA- Mettler Toledo.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Mettler Toledo","2026-01-14","",""
"02 Unsigned Contracts","Mettler Toledo","Mutual NDA- Mettler Toledo.pdf","Mettler Toledo/Mutual NDA- Mettler Toledo.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Mettler Toledo","2026-01-14","",""
"02 Unsigned Contracts","Meyn","NDA Mutual (Meyn America) GC.docx","Meyn/NDA Mutual (Meyn America) GC.docx",".docx","2026-01-14","NDA","False","Unsigned","False","","","","Meyn","2026-01-14","",""
"02 Unsigned Contracts","Meyn","NDA Mutual (Meyn America) GC.pdf","Meyn/NDA Mutual (Meyn America) GC.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Meyn","2026-01-14","",""
"02 Unsigned Contracts","Mezzanine Distributors","NDA- Mezanine Distributors.doc","Mezzanine Distributors/NDA- Mezanine Distributors.doc",".doc","2026-01-14","NDA","False","Unsigned","False","","","","Mezzanine Distributors","2026-01-14","",""
"02 Unsigned Contracts","Mezzanine Distributors","NDA- Mezanine Distributors.pdf","Mezzanine Distributors/NDA- Mezanine Distributors.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Mezzanine Distributors","2026-01-14","",""
"02 Unsigned Contracts","Modula, Inc","Mutual NDA- Modula.docx","Modula, Inc/Mutual NDA- Modula.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Modula, Inc","2026-01-14","",""
"02 Unsigned Contracts","Modula, Inc","Mutual NDA- Modula.pdf","Modula, Inc/Mutual NDA- Modula.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Modula, Inc","2026-01-14","",""
"02 Unsigned Contracts","Mosimtec","Confidential Information Nondisclosure Agreement.pdf","Mosimtec/Confidential Information Nondisclosure Agreement.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Mosimtec","2026-01-14","",""
"02 Unsigned Contracts","Mosimtec","DCS Mosimtec Mutual NDA 11.24.25.docx","Mosimtec/DCS Mosimtec Mutual NDA 11.24.25.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","11.24.25","Mosimtec","2026-01-14","",""
"02 Unsigned Contracts","MOVU","Mutual NDA- Movu.docx","MOVU/Mutual NDA- Movu.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","MOVU","2026-01-14","",""
"02 Unsigned Contracts","MOVU","Mutual NDA- Movu.pdf","MOVU/Mutual NDA- Movu.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","MOVU","2026-01-14","",""
"02 Unsigned Contracts","Muratec","NDA_Muratec_DCS_02132026 - signed.pdf","Muratec/NDA_Muratec_DCS_02132026 - signed.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","Muratec","2026-05-16","",""
"02 Unsigned Contracts","Nationwide Services","Nationwide Svcs AL Contractors License thru 4-30-25.pdf","Nationwide Services/Nationwide Svcs AL Contractors License thru 4-30-25.pdf",".pdf","2026-01-14","Other","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"03 Archived Contracts","Nationwide Services","Nationwide Svcs FL Contractor Lic thru 8-31-26.pdf","Nationwide Services/Nationwide Svcs FL Contractor Lic thru 8-31-26.pdf",".pdf","2026-01-14","License","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"02 Unsigned Contracts","Nationwide Services","Nationwide Svcs MS Contractors License thru 7-5-25.pdf","Nationwide Services/Nationwide Svcs MS Contractors License thru 7-5-25.pdf",".pdf","2026-01-14","Other","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"02 Unsigned Contracts","Nationwide Services","Nationwide Svcs TN Contractors Lic 69424  thru 4-30-26.pdf","Nationwide Services/Nationwide Svcs TN Contractors Lic 69424  thru 4-30-26.pdf",".pdf","2026-01-14","Other","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"02 Unsigned Contracts","Nationwide Services","Nationwide Svcs WA Contractors License thru 3-3-25.pdf","Nationwide Services/Nationwide Svcs WA Contractors License thru 3-3-25.pdf",".pdf","2026-01-14","Other","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"02 Unsigned Contracts","Nationwide Services","Nationwide Svcs WV Contractors License WV058876 THRU 8-15-25.pdf","Nationwide Services/Nationwide Svcs WV Contractors License WV058876 THRU 8-15-25.pdf",".pdf","2026-01-14","Other","False","Unsigned","False","","","","Nationwide Services","2026-01-14","",""
"02 Unsigned Contracts","New Age Industrial","Mutual NDA Template_Feb 2022.docx","New Age Industrial/Mutual NDA Template_Feb 2022.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","New Age Industrial","2026-01-14","",""
"02 Unsigned Contracts","New Dawn","New Dawn NDA Rev1.pdf","New Dawn/New Dawn NDA Rev1.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","REV1","","New Dawn","2026-01-14","",""
"02 Unsigned Contracts","New Dawn","New Dawn NDA.doc","New Dawn/New Dawn NDA.doc",".doc","2026-01-14","NDA","False","Unsigned","False","","","","New Dawn","2026-01-14","",""
"02 Unsigned Contracts","New Dawn","New Dawn NDA.pdf","New Dawn/New Dawn NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","New Dawn","2026-01-14","",""
"02 Unsigned Contracts","Nitta","Nitta - Mutual NDA.docx","Nitta/Nitta - Mutual NDA.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Nitta","2026-01-14","",""
"02 Unsigned Contracts","Nitta","Nitta - Mutual NDA.pdf","Nitta/Nitta - Mutual NDA.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Nitta","2026-01-14","",""
"02 Unsigned Contracts","Nordstrom","Nordstrom Unilateral NDA 20190520.pdf","Nordstrom/Nordstrom Unilateral NDA 20190520.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","20190520","Nordstrom","2026-01-14","",""
"02 Unsigned Contracts","Ocado","DCS-Ocado-Mutual NDA -2024 Final_encrypted_.pdf","Ocado/DCS-Ocado-Mutual NDA -2024 Final_encrypted_.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Ocado","2026-01-14","",""
"02 Unsigned Contracts","Omron","DCS Mutual NDA Clean.docx","Omron/DCS Mutual NDA Clean.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","Clean","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Omron","DCS Mutual NDA Clean.pdf","Omron/DCS Mutual NDA Clean.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","Clean","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Omron","DCS Mutual NDA PP cmts 1-26-24_MS.docx","Omron/DCS Mutual NDA PP cmts 1-26-24_MS.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Omron","DCS Mutual NDA PP cmts 1-26-24.docx","Omron/DCS Mutual NDA PP cmts 1-26-24.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Omron","Mutual NDA- Omron.docx","Omron/Mutual NDA- Omron.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Omron","Mutual NDA- Omron.pdf","Omron/Mutual NDA- Omron.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Omron","2026-01-14","",""
"02 Unsigned Contracts","Opportunity Industries","Mutual NDA- Opportunity.docx","Opportunity Industries/Mutual NDA- Opportunity.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Opportunity Industries","2026-01-14","",""
"02 Unsigned Contracts","Opportunity Industries","Mutual NDA- Opportunity.pdf","Opportunity Industries/Mutual NDA- Opportunity.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Opportunity Industries","2026-01-14","",""
"02 Unsigned Contracts","Orvis","NDA (Mutual) - Short Form - 2021.doc","Orvis/NDA (Mutual) - Short Form - 2021.doc",".doc","2026-01-14","NDA","False","Unsigned","False","","","","Orvis","2026-01-14","",""
"02 Unsigned Contracts","Orvis","NDA (Mutual) - Short Form - 2021.pdf","Orvis/NDA (Mutual) - Short Form - 2021.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Orvis","2026-01-14","",""
"02 Unsigned Contracts","OTTO","Designed Conveyor Mutual NDA  28 Sept 2020_Signed.pdf","OTTO/Designed Conveyor Mutual NDA  28 Sept 2020_Signed.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","OTTO","2026-01-14","",""
"02 Unsigned Contracts","OX Metalworks","Mutual NDA OX Metalworks-2.pdf","OX Metalworks/Mutual NDA OX Metalworks-2.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","OX Metalworks","2026-01-14","",""
"02 Unsigned Contracts","OX Metalworks","Mutual NDA Template_Feb 2022.docx","OX Metalworks/Mutual NDA Template_Feb 2022.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","OX Metalworks","2026-01-14","",""
"02 Unsigned Contracts","Packsize","Packsize_Designed Conveyor Systems MNDA - FINAL 12.17.24 - signed.pdf","Packsize/Packsize_Designed Conveyor Systems MNDA - FINAL 12.17.24 - signed.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","Final","12.17.24","Packsize","2026-01-14","",""
"02 Unsigned Contracts","Peak Installation","Mutual NDA -  DCS to Peak Installation 2.23.2024.pdf","Peak Installation/Mutual NDA -  DCS to Peak Installation 2.23.2024.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","2.23.2024","Peak Installation","2026-01-14","",""
"02 Unsigned Contracts","Peak Installation","Mutual NDA - Peak Installation.docx","Peak Installation/Mutual NDA - Peak Installation.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Peak Installation","2026-01-14","",""
"02 Unsigned Contracts","Peak Installation","Mutual NDA - Peak Installation.pdf","Peak Installation/Mutual NDA - Peak Installation.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Peak Installation","2026-01-14","",""
"02 Unsigned Contracts","Pitney Bowes","St Louis Tray Management System RFP NDA DCS.docx","Pitney Bowes/St Louis Tray Management System RFP NDA DCS.docx",".docx","2026-01-14","NDA","False","Unsigned","False","","","","Pitney Bowes","2026-01-14","",""
"02 Unsigned Contracts","Project Armor","Project Armor - Form Mutual NDA.doc","Project Armor/Project Armor - Form Mutual NDA.doc",".doc","2026-01-14","MNDA","False","Unsigned","False","","","","Project Armor","2026-01-14","",""
"02 Unsigned Contracts","PSI Contractors","PSI Contractors- NDA.pdf","PSI Contractors/PSI Contractors- NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","PSI Contractors","2026-01-14","",""
"02 Unsigned Contracts","Pyramid Controls","Non-Disclosure Agreement - [template].docx.doc","Pyramid Controls/Non-Disclosure Agreement - [template].docx.doc",".doc","2026-01-14","NDA","False","Unsigned","False","","","","Pyramid Controls","2026-01-14","",""
"02 Unsigned Contracts","Pyramid Controls","Non-Disclosure Agreement - Matthews International.pdf","Pyramid Controls/Non-Disclosure Agreement - Matthews International.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Pyramid Controls","2026-01-14","",""
"02 Unsigned Contracts","Pyramid Controls","Non-Disclosure Agreement - Pyramid Controls.docx","Pyramid Controls/Non-Disclosure Agreement - Pyramid Controls.docx",".docx","2026-01-14","NDA","False","Unsigned","False","","","","Pyramid Controls","2026-01-14","",""
"02 Unsigned Contracts","Pyramid Controls","Non-Disclosure Agreement - Pyramid Controls.pdf","Pyramid Controls/Non-Disclosure Agreement - Pyramid Controls.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Pyramid Controls","2026-01-14","",""
"02 Unsigned Contracts","Rehan Qazi","Mutual NDA Rehan Qazi - signed.pdf","Rehan Qazi/Mutual NDA Rehan Qazi - signed.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","Rehan Qazi","2026-01-14","",""
"02 Unsigned Contracts","Rent the Runway","RTR NDA (TWO-WAY)_DocuSign Powerform.doc.pdf","Rent the Runway/RTR NDA (TWO-WAY)_DocuSign Powerform.doc.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Rent the Runway","2026-01-14","",""
"02 Unsigned Contracts","Road Dog","Road Dog NDA.doc","Road Dog/Road Dog NDA.doc",".doc","2026-01-14","NDA","False","Unsigned","False","","","","Road Dog","2026-01-14","",""
"02 Unsigned Contracts","Road Dog","Road Dog NDA.pdf","Road Dog/Road Dog NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Road Dog","2026-01-14","",""
"02 Unsigned Contracts","Rockwell Automation","20042023 Mutual NDA DCS_Rockwell Automation_BCEdits_5_12_23.docx","Rockwell Automation/20042023 Mutual NDA DCS_Rockwell Automation_BCEdits_5_12_23.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","20042023","Rockwell Automation","2026-01-14","",""
"02 Unsigned Contracts","Rockwell Automation","Mutual NDA DCS_Rockwell Automation_April 2023 BC Edits.docx","Rockwell Automation/Mutual NDA DCS_Rockwell Automation_April 2023 BC Edits.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Rockwell Automation","2026-01-14","",""
"02 Unsigned Contracts","Rockwell Automation","Mutual NDA DCS_Rockwell Automation_April 2023.docx","Rockwell Automation/Mutual NDA DCS_Rockwell Automation_April 2023.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Rockwell Automation","2026-01-14","",""
"02 Unsigned Contracts","Rowe Sprinkler Systems","Mutual NDA - Rowe Sprinkler Systems_Oct. 2023.docx","Rowe Sprinkler Systems/Mutual NDA - Rowe Sprinkler Systems_Oct. 2023.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Rowe Sprinkler Systems","2026-01-14","",""
"02 Unsigned Contracts","Rowe Sprinkler Systems","Mutual NDA - Rowe Sprinkler Systems_Oct. 2023.pdf","Rowe Sprinkler Systems/Mutual NDA - Rowe Sprinkler Systems_Oct. 2023.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Rowe Sprinkler Systems","2026-01-14","",""
"02 Unsigned Contracts","Safety Plus Inc","DCS Vendor Mutual NDA to Safety Plus Inc -signed 12.12.2024.pdf","Safety Plus Inc/DCS Vendor Mutual NDA to Safety Plus Inc -signed 12.12.2024.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","12.12.2024","Safety Plus Inc","2026-01-14","",""
"02 Unsigned Contracts","Schmalz","DCS Schmalz Vendor Mutual NDA 10.06.25.pdf","Schmalz/DCS Schmalz Vendor Mutual NDA 10.06.25.pdf",".pdf","2026-05-15","MNDA","False","Unsigned","False","","","10.06.25","Schmalz","2026-05-15","",""
"02 Unsigned Contracts","Schmalz, Inc","DCS Schmalz Vendor Mutual NDA 10.06.25.pdf","Schmalz, Inc/DCS Schmalz Vendor Mutual NDA 10.06.25.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","10.06.25","Schmalz, Inc","2026-01-14","",""
"02 Unsigned Contracts","Sealed Air Corp","Mutual NDA- Sealed Air.docx","Sealed Air Corp/Mutual NDA- Sealed Air.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","Sealed Air Corp","2026-01-14","",""
"02 Unsigned Contracts","Sealed Air Corp","Mutual NDA- Sealed Air.pdf","Sealed Air Corp/Mutual NDA- Sealed Air.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Sealed Air Corp","2026-01-14","",""
"02 Unsigned Contracts","Shipmonk","ShipMonk DCS MNDA.pdf","Shipmonk/ShipMonk DCS MNDA.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Shipmonk","2026-01-14","",""
"02 Unsigned Contracts","Shippers Supply","ShippersSupply-DCS MNDA 04.22.26 executed.pdf","Shippers Supply/ShippersSupply-DCS MNDA 04.22.26 executed.pdf",".pdf","2026-04-24","MNDA","True","Unsigned","False","","","04.22.26","Shippers Supply","2026-04-24","",""
"02 Unsigned Contracts","Shorr","Shorr NDA.docx","Shorr/Shorr NDA.docx",".docx","2026-01-14","NDA","False","Unsigned","False","","","","Shorr","2026-01-14","",""
"02 Unsigned Contracts","Shorr","Shorr NDA.pdf","Shorr/Shorr NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Shorr","2026-01-14","",""
"02 Unsigned Contracts","SI Systems","Form NDA - v4 08_05_16.pdf","SI Systems/Form NDA - v4 08_05_16.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","08_05_16","SI Systems","2026-01-14","",""
"02 Unsigned Contracts","SICK","Mutual NDA- SICK.docx","SICK/Mutual NDA- SICK.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","","SICK","2026-01-14","",""
"02 Unsigned Contracts","SICK","Mutual NDA- SICK.pdf","SICK/Mutual NDA- SICK.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","SICK","2026-01-14","",""
"02 Unsigned Contracts","Siemens","Non-Disclosure Agreement - Siemens 2019_unsigned.pdf","Siemens/Non-Disclosure Agreement - Siemens 2019_unsigned.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Siemens","2026-01-14","",""
"02 Unsigned Contracts","Sitma","Sitma Mutual NDA.pdf","Sitma/Sitma Mutual NDA.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Sitma","2026-01-14","",""
"02 Unsigned Contracts","Softchoice","2024.04.23 Softchoice DCS MSA FINAL.pdf","Softchoice/2024.04.23 Softchoice DCS MSA FINAL.pdf",".pdf","2026-01-14","MSA","False","Unsigned","False","","Final","","Softchoice","2026-01-14","",""
"02 Unsigned Contracts","Softeon","Softeon - NDA.pdf","Softeon/Softeon - NDA.pdf",".pdf","2026-01-14","NDA","False","Unsigned","False","","","","Softeon","2026-01-14","",""
"02 Unsigned Contracts","Southern Industrial Constructors","Mutual NDA 5_18_2022.docx","Southern Industrial Constructors/Mutual NDA 5_18_2022.docx",".docx","2026-01-14","MNDA","False","Unsigned","False","","","5_18_2022","Southern Industrial Constructors","2026-01-14","",""
